clip_id,rejection_reason
no_throw_clip_1360,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1361,not_rejected
no_throw_clip_1362,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1363,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1364,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1365,not_rejected
no_throw_clip_1366,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1367,not_rejected
no_throw_clip_1368,not_rejected
no_throw_clip_1369,not_rejected
no_throw_clip_137,not_rejected
no_throw_clip_1370,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1371,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1372,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1373,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1374,not_rejected
no_throw_clip_1375,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1376,not_rejected
no_throw_clip_1377,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1378,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1379,not_rejected
no_throw_clip_138,not_rejected
no_throw_clip_1380,not_rejected
no_throw_clip_1381,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1382,not_rejected
no_throw_clip_1383,not_rejected
no_throw_clip_1384,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1385,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1386,not_rejected
no_throw_clip_1387,not_rejected
no_throw_clip_1388,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1389,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_139,not_rejected
no_throw_clip_1390,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1391,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1392,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1393,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1394,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1395,not_rejected
no_throw_clip_1396,not_rejected
no_throw_clip_1397,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1398,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1399,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_14,not_rejected
no_throw_clip_140,not_rejected
no_throw_clip_1400,not_rejected
no_throw_clip_1401,not_rejected
no_throw_clip_1402,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1403,not_rejected
no_throw_clip_1404,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1405,not_rejected
no_throw_clip_1406,not_rejected
no_throw_clip_1407,not_rejected
no_throw_clip_1408,not_rejected
no_throw_clip_1409,not_rejected
no_throw_clip_141,not_rejected
no_throw_clip_1410,not_rejected
no_throw_clip_1411,not_rejected
no_throw_clip_1412,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1413,not_rejected
no_throw_clip_1414,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1415,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1416,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1417,not_rejected
no_throw_clip_1418,not_rejected
no_throw_clip_1419,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_142,not_rejected
no_throw_clip_1420,not_rejected
no_throw_clip_1421,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1422,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1423,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1424,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1425,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1426,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1427,not_rejected
no_throw_clip_1428,not_rejected
no_throw_clip_1429,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_143,not_rejected
no_throw_clip_1430,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1431,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1432,not_rejected
no_throw_clip_1433,not_rejected
no_throw_clip_1434,not_rejected
no_throw_clip_1435,not_rejected
no_throw_clip_1436,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1437,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1438,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1439,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_144,not_rejected
no_throw_clip_1440,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1441,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1442,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1443,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1444,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1445,not_rejected
no_throw_clip_1446,not_rejected
no_throw_clip_1447,not_rejected
no_throw_clip_1448,not_rejected
no_throw_clip_1449,not_rejected
no_throw_clip_145,not_rejected
no_throw_clip_1450,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1451,not_rejected
no_throw_clip_1452,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1453,not_rejected
no_throw_clip_1454,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1455,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1456,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1457,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1458,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1459,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_146,not_rejected
no_throw_clip_1460,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1461,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1462,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1463,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1464,not_rejected
no_throw_clip_1465,not_rejected
no_throw_clip_1466,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1467,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1468,not_rejected
no_throw_clip_1469,not_rejected
no_throw_clip_147,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1470,not_rejected
no_throw_clip_1471,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1472,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1473,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1474,not_rejected
no_throw_clip_1475,not_rejected
no_throw_clip_1476,not_rejected
no_throw_clip_1477,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1478,not_rejected
no_throw_clip_1479,not_rejected
no_throw_clip_148,not_rejected
no_throw_clip_1480,not_rejected
no_throw_clip_1481,not_rejected
no_throw_clip_1482,not_rejected
no_throw_clip_1483,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1484,not_rejected
no_throw_clip_1485,not_rejected
no_throw_clip_1486,not_rejected
no_throw_clip_1487,not_rejected
no_throw_clip_1488,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1489,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_149,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1490,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1491,not_rejected
no_throw_clip_1492,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1493,not_rejected
no_throw_clip_1494,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1495,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1496,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1497,not_rejected
no_throw_clip_1498,not_rejected
no_throw_clip_1499,not_rejected
no_throw_clip_15,not_rejected
no_throw_clip_150,not_rejected
no_throw_clip_1500,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1501,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1502,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1503,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1504,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1505,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_1506,not_rejected
no_throw_clip_1507,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1508,not_rejected
no_throw_clip_1509,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_151,not_rejected
no_throw_clip_1510,not_rejected
no_throw_clip_1511,not_rejected
no_throw_clip_1512,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1513,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1514,not_rejected
no_throw_clip_1515,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1516,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1517,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1518,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1519,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_152,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1520,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1521,not_rejected
no_throw_clip_1522,not_rejected
no_throw_clip_1523,not_rejected
no_throw_clip_1524,not_rejected
no_throw_clip_1525,not_rejected
no_throw_clip_1526,not_rejected
no_throw_clip_1527,not_rejected
no_throw_clip_1528,not_rejected
no_throw_clip_1529,not_rejected
no_throw_clip_153,not_rejected
no_throw_clip_1530,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1531,not_rejected
no_throw_clip_1532,not_rejected
no_throw_clip_1533,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1534,not_rejected
no_throw_clip_1535,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_1536,not_rejected
no_throw_clip_1537,not_rejected
no_throw_clip_1538,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
